MAG,LAT,LON,DEPTH,EVID
3.3400,36.3230,-118.0530,0.8000,9156783
3.0800,36.3270,-118.0380,2.0000,9156858
3.0400,36.3260,-118.0380,2.0000,9156863
3.1900,34.3120,-120.6490,6.0000,9157378
3.7300,34.8190,-116.4070,4.8000,9157519
3.2900,34.2460,-119.6280,16.7000,9157763
3.1400,34.8210,-116.4080,4.9000,9157857
3.4800,34.7160,-116.0950,1.6000,9158306
3.8100,32.1540,-115.1140,6.0000,9158503
3.1900,34.8020,-116.2660,6.6000,9159031
3.1500,36.3250,-118.0370,1.2000,9159220
3.2500,35.1270,-120.8530,6.0000,9159903
3.0700,34.3660,-116.4540,2.7000,9160476
3.6200,36.5310,-120.6170,6.0000,9160514
3.7100,37.9050,-118.1820,6.0000,9160546
3.5900,33.3020,-116.3140,13.8000,9160677
3.1700,34.7290,-116.2990,4.7000,9160915
3.2600,36.0890,-117.6050,2.2000,9161065
3.0400,32.3570,-117.7070,6.0000,9161236
3.0900,32.2210,-115.7860,6.0000,9161666
3.4100,35.6820,-117.6160,3.7000,9161719
3.1300,37.0000,-116.0000,6.0000,9161954
3.0000,36.5540,-120.3540,6.0000,9162135
3.0300,37.4890,-118.8470,5.4000,9162230
3.3000,37.4310,-118.8580,0.0000,9162234
3.0600,34.8760,-116.3500,3.1000,9162401
3.2500,36.7520,-116.3170,6.0000,9162614
3.6400,32.7170,-115.8190,4.8000,9162844
3.1800,32.1600,-115.8250,6.0000,9163045
3.0400,32.8310,-115.9550,12.6000,9163055
3.5700,34.9350,-116.4170,2.7000,9163278
3.2900,32.1020,-115.8480,6.0000,9163300
3.0800,33.9760,-118.4190,12.8000,9163314
3.6900,36.0450,-117.8730,2.8000,9163702
3.0600,34.5330,-116.2800,1.9000,9163755
3.3800,36.0310,-120.5200,0.0000,9567033
3.1500,32.1380,-115.1360,6.0000,9164007
3.2300,34.4500,-116.2590,5.4000,9164126
3.0100,34.1690,-117.7340,8.9000,9164156
3.8200,37.5710,-118.8820,0.0000,9570961
3.0000,34.9380,-116.4090,3.5000,3326919
3.0000,34.9340,-116.4130,4.0000,12152571
3.3200,33.2980,-116.2340,12.1000,9164642
3.9000,32.1250,-115.1520,6.0000,9164821
3.5400,35.7830,-117.6510,3.6000,9165019
3.0600,32.1580,-115.1380,6.0000,9165086
3.1200,34.7960,-116.2720,6.3000,9165424
3.4500,37.3900,-117.1070,6.0000,9165908
3.0100,32.0010,-114.8560,6.0000,9165939
3.1200,36.6320,-116.2420,6.0000,9166424
3.4200,35.4690,-116.4390,4.4000,9166573
3.4500,35.4720,-116.4460,6.0000,3327302
3.2400,32.4180,-115.3380,6.0000,9167218
3.4000,32.4060,-115.3290,6.0000,3327622
3.5600,32.3800,-115.3210,6.0000,9167454
3.3000,32.4140,-115.3280,6.0000,9167643
3.2700,32.4080,-115.3360,6.0000,9167829
3.4500,37.4290,-118.6510,6.0000,9168371
3.3000,36.0000,-120.0000,6.0000,9169225
3.1200,32.3470,-115.2830,6.0000,9169337
3.5400,32.2790,-115.2460,6.0000,9169694
4.0700,34.2660,-116.7770,3.4000,9169867
4.0600,32.2780,-114.8840,6.0000,9169996
3.1800,34.0900,-116.4250,7.8000,9170521
3.3900,34.0090,-116.6980,12.1000,9170603
3.3200,37.4130,-118.8470,0.0000,9170705
3.2400,35.5780,-117.1630,5.7000,9171064
3.1800,32.5570,-115.5180,15.2000,9171196
3.1300,37.1270,-118.0510,6.3000,7210513
3.4900,37.5530,-118.8380,5.5000,9171472
3.2800,34.0510,-117.2470,15.5000,9171641
3.1000,34.4360,-119.0150,11.6000,9171653
4.4200,34.9180,-119.0200,13.9000,9171679
3.4800,37.4700,-117.0380,6.0000,9171748
3.3600,34.9290,-116.9190,2.8000,9171773
3.0500,33.5520,-118.2040,6.0000,9171835
4.0000,32.7260,-118.0680,6.0000,7210945
3.4000,37.5270,-118.4630,6.0000,7211104
3.0100,33.1860,-115.5990,2.8000,9172162
3.1100,36.5050,-117.9090,6.0000,9172626
3.4000,36.4940,-117.9220,5.7000,3329708
3.2000,32.0900,-114.9910,6.0000,7211677
3.2000,32.3110,-114.9240,6.0000,9610589
4.2600,34.2840,-118.4040,8.8000,9173365
4.0500,34.2890,-118.4030,8.4000,9173374
3.8300,36.9500,-118.5030,7.1000,9614449
3.2100,37.2870,-118.5990,6.8000,9622353
3.0600,36.0970,-115.3650,7.0000,9623517
3.4400,32.3520,-117.6720,6.0000,9624197
3.1000,36.5900,-120.5110,2.7000,9625229
3.8900,33.8150,-116.1460,8.2000,9627557
4.6600,34.2890,-116.9460,9.1000,9627721
3.0300,34.3020,-116.9310,6.4000,9627809
3.2200,34.2840,-116.9470,6.9000,9627873
4.2200,34.2880,-116.9420,8.1000,9627953
3.1900,34.2930,-116.9370,5.2000,9628313
3.0800,34.2950,-116.9390,5.8000,9628369
3.4700,34.2890,-116.9420,6.2000,9628901
3.5600,34.2780,-116.9420,6.2000,9628933
3.1400,34.3010,-116.9360,5.0000,9629261
3.2900,33.6750,-116.8090,16.7000,9630113
3.0000,34.4870,-116.2580,5.6000,9630405
3.0600,33.7090,-116.7760,16.4000,9630517
3.8000,35.1120,-117.5250,3.6000,9631385
3.2600,36.6830,-119.4330,0.0000,9631733
3.2600,34.7070,-116.3010,5.1000,9631745
3.0600,34.3390,-117.4470,14.1000,9632925
3.1800,34.0250,-117.0030,11.5000,9633201
3.1300,33.3750,-116.3090,14.0000,9633361
3.0600,36.3530,-117.4420,5.6000,9634469
3.1900,34.6470,-116.2940,5.6000,9634937
3.3000,36.9700,-118.5230,5.4000,9635401
3.1000,32.9420,-119.1150,7.0000,9635469
3.4500,35.7720,-118.0340,4.1000,9635709
3.0300,36.0440,-117.6780,2.9000,9636997
3.0500,34.8070,-116.2720,5.0000,9638417
3.3500,34.0480,-117.5700,7.5000,9639729
3.2100,34.6910,-116.3080,5.5000,9641025
3.4700,33.2400,-116.2550,9.3000,9641857
3.1600,33.8710,-117.0240,13.3000,9642449
3.7500,36.0170,-117.8120,3.6000,9642941
3.0600,36.0450,-117.6750,2.0000,9643353
3.1700,34.5360,-116.2670,5.6000,9643369
3.0700,36.3800,-117.8290,5.6000,9643685
3.0900,36.3680,-117.8450,5.3000,9643697
3.0800,35.9830,-118.3330,5.6000,9643705
3.5900,35.9400,-120.5300,7.0000,9644037
3.6400,33.8780,-117.6880,3.6000,9644101
3.0800,34.0480,-117.1060,5.9000,9644105
3.0300,33.2010,-115.5940,2.5000,9644281
3.7700,35.9890,-118.3310,5.6000,9644345
3.0300,35.9900,-118.3320,5.6000,9644349
3.0400,35.9860,-118.3310,5.6000,9644497
3.0100,35.9910,-118.3400,5.6000,9645193
3.1400,36.3290,-118.3480,5.6000,9645677
3.2400,34.7090,-118.7150,14.0000,9645749
3.4000,33.7050,-116.7760,16.9000,9645945
3.5100,36.0250,-117.8830,4.8000,9646589
3.2300,36.0260,-117.8950,3.6000,9646629
3.3000,36.0260,-117.8880,3.8000,9646797
3.1000,36.0300,-119.8930,0.0000,9647261
3.2600,34.6480,-116.2800,5.8000,9647549
3.0300,37.5500,-118.8320,6.2000,9649797
3.8400,34.2260,-117.4400,8.7000,9652545
3.7100,35.7350,-121.5500,7.0000,9652661
3.0200,35.7990,-118.0450,8.0000,9653261
3.5700,35.7980,-118.0400,5.6000,9653293
3.0000,35.7950,-118.0430,8.0000,9653329
4.2500,35.7990,-118.0440,8.7000,9653349
4.1000,35.7960,-118.0460,8.4000,9653493
3.1500,35.7940,-118.0490,9.1000,9653565
3.1400,35.7980,-118.0450,7.8000,10856059
3.0300,35.8020,-118.0440,9.2000,9653733
3.7800,34.0240,-116.7570,14.4000,9655209
3.0900,33.9980,-116.5610,11.9000,9655873
3.1200,37.9860,-118.7650,7.0000,9656105
3.1700,37.0410,-117.7230,6.9000,9657029
3.1500,33.6780,-116.7600,16.4000,9658681
3.0000,35.7990,-118.0450,9.8000,11610848
3.0600,33.0320,-115.5950,12.4000,9659133
3.1200,34.5690,-116.2310,7.0000,9659389
3.1600,34.2260,-117.4640,14.8000,9659437
3.0100,36.0290,-117.8860,3.2000,9659661
3.0700,33.6880,-116.8160,15.3000,9660205
3.3500,32.7290,-115.4140,17.0000,9660449
3.0700,37.3930,-117.2750,7.0000,9662197
3.0000,32.2610,-116.4210,6.7000,9663033
3.0700,32.3350,-115.2260,7.0000,9663085
3.0100,35.7990,-118.0410,7.2000,9664317
3.0000,37.4420,-118.8580,7.0000,11614428
3.3000,36.0980,-118.4000,10.5000,9666401
3.9200,34.2640,-116.7640,3.3000,9666905
3.0200,34.2630,-116.7660,4.3000,9666909
3.6000,36.0300,-117.8780,2.7000,9671933
3.8000,36.0230,-117.8710,3.7000,10964587
3.9100,36.0270,-117.8740,3.6000,9671937
3.3600,36.0260,-117.8750,3.3000,9672013
3.0200,33.4620,-116.4170,14.6000,9673237
3.0200,36.0220,-117.8730,3.5000,9673461
3.5000,36.0180,-117.8780,2.9000,9673577
3.1800,36.0100,-117.8790,3.4000,9673581
3.1800,36.0100,-117.8860,2.3000,10968851
5.1700,36.0160,-117.8740,3.0000,9674049
3.0600,36.0350,-117.8750,4.6000,9674069
3.0000,36.0330,-117.8770,2.0000,9674089
3.7900,36.0260,-117.8810,1.9000,10970835
3.7500,36.0270,-117.8650,5.5000,9674093
3.0000,36.0180,-117.8750,6.3000,10970931
4.0700,36.0430,-117.8720,5.6000,9674097
3.1000,36.0060,-117.8920,0.1000,10970503
3.0000,36.0390,-117.8800,4.6000,10970999
3.1600,36.0300,-117.8850,3.1000,9674141
3.6900,36.0290,-117.8830,2.7000,9674205
4.9300,36.0170,-117.8820,0.4000,9674213
3.6800,36.0320,-117.8830,2.6000,9674653
3.0000,36.0310,-117.8880,0.0000,10972583
3.2700,35.9980,-117.8710,5.3000,9675181
3.4800,36.0140,-117.8750,3.1000,9678997
3.2500,35.9960,-117.8680,3.4000,9679285
3.1500,36.0100,-117.8760,4.7000,9679573
3.7900,34.2660,-117.4640,10.9000,10972299
3.4600,35.9970,-117.8750,4.0000,10976071
3.0500,36.0070,-117.8760,5.2000,10980179
4.4300,35.9950,-117.8770,3.4000,10992159
3.1300,35.9930,-117.8750,3.6000,10992311
3.4000,35.9880,-117.8730,3.1000,11464055
3.1400,32.7100,-116.0640,0.0000,9682377
3.0900,35.9920,-117.8770,4.2000,9682457
3.0200,34.2880,-116.9880,8.3000,9682745
3.7000,35.9900,-117.8790,4.0000,9683913
3.2500,35.9820,-117.8690,3.1000,11671240
3.2900,35.9830,-117.8610,1.4000,11671476
3.0700,36.0600,-117.8740,2.1000,9686289
4.0100,36.0580,-117.8710,1.7000,9686565
3.1200,36.0500,-117.8770,2.9000,9686897
3.6600,36.0490,-117.8830,2.8000,9688025
3.4900,36.0510,-117.8830,3.1000,9688073
3.2600,36.0280,-117.8840,3.8000,9688281
3.6200,35.9890,-117.8780,3.5000,9688709
3.0600,36.0620,-117.8970,1.7000,9689253
3.6700,37.2190,-117.7910,10.1000,9689717
3.1600,35.7300,-118.4820,4.9000,9690797
3.4700,32.1060,-116.4240,7.0000,9692049
3.0300,32.7680,-118.2060,7.0000,9692689
3.3000,40.0000,-124.0000,6.0000,9693369
3.8200,39.1710,-120.9340,7.0000,9693565
3.4100,32.4890,-116.2980,9.9000,9693833
3.3900,35.5350,-121.2180,5.5000,9694241
4.3600,32.7600,-118.2880,6.9000,9695397
3.2600,32.7810,-118.2540,6.0000,9695445
3.0600,32.7460,-118.2700,6.0000,9695457
4.1700,32.7340,-118.3180,10.0000,9695549
3.2200,34.6360,-116.3140,5.6000,9696429
3.0500,34.0440,-117.2500,15.7000,9696461
3.1200,34.5950,-116.2710,5.6000,9697153
3.0600,36.0470,-117.8720,3.0000,9697481
3.3900,33.6470,-116.7420,14.1000,9698857
3.4900,33.3720,-116.4170,9.6000,9700049
3.3800,36.2250,-120.2220,11.7000,9700217
3.1100,33.3770,-116.4190,11.2000,9700593
3.0800,34.2760,-117.5000,13.7000,9703061
4.2400,34.0590,-118.3880,7.9000,9703873
3.0400,33.4520,-116.6300,9.2000,9704437
3.1000,33.9220,-117.7740,11.8000,9706897
3.1700,32.9250,-117.7700,7.0000,9707757
3.0100,33.5090,-116.5130,15.1000,9708393
3.0700,36.0880,-117.8940,0.1000,9708729
3.0300,36.4430,-117.8650,5.7000,9708813
3.2400,36.2180,-120.2600,12.9000,9709105
3.0800,34.0480,-116.7700,13.7000,9709553
3.0100,34.9890,-119.4580,15.1000,9709589
3.2500,33.9960,-120.0700,7.0000,9712073
3.0700,34.8190,-116.3530,3.0000,9713157
3.0600,33.5010,-116.5200,12.6000,9713401
3.4700,34.6360,-116.2340,2.3000,9714385
3.3400,32.0970,-117.4030,7.0000,11739600
3.0900,33.2860,-118.6820,5.6000,9716177
3.4400,34.3520,-116.4720,9.4000,11743612
3.0800,32.6100,-116.1550,7.6000,9717965
5.0200,33.5080,-116.5140,15.2000,9718013
3.2700,34.1620,-116.4340,9.6000,9720205
3.0300,34.1540,-116.4340,5.4000,9720229
3.0100,32.3780,-115.3730,7.0000,9721857
3.0300,33.3250,-115.6920,6.3000,9722481
3.2400,33.3180,-115.6980,3.9000,9722489
3.4400,33.3110,-115.7040,3.6000,9722529
3.1400,33.3070,-115.7110,3.8000,9722577
4.1100,33.3170,-115.7000,5.5000,9722633
3.2200,33.3060,-115.7220,2.6000,9722637
3.1800,33.3120,-115.7060,3.6000,9722669
3.0000,34.6730,-116.2910,6.0000,9724453
3.2300,34.6130,-116.2780,5.6000,9724801
3.1800,37.5430,-118.8540,3.7000,9728853
3.1100,37.3920,-118.6260,0.2000,9729017
3.3800,34.4100,-116.4660,8.7000,9731517
3.4000,32.0780,-114.9480,7.0000,9732745
4.8900,32.0040,-115.0100,7.1000,9732973
3.1900,32.0840,-114.9780,7.0000,9733233
3.0000,32.1380,-114.9420,7.0000,9733337
3.1400,32.0930,-114.9780,7.0000,9733897
3.6200,34.1080,-116.7230,9.3000,9734033
3.0500,36.0100,-117.8770,3.0000,9734797
3.9700,33.9550,-117.7460,13.8000,9735129
3.0500,36.9320,-120.9870,7.0000,9737457
3.3100,36.0800,-120.0920,0.0000,9737805
3.3700,32.0010,-117.3820,7.0000,9737857
3.1400,32.1110,-115.0060,6.0000,9740977
3.1600,35.8550,-120.4720,7.0000,9741073
3.0300,33.2640,-116.1420,5.5000,9742149
4.2100,33.3790,-116.4340,12.6000,9742277
3.5100,32.4080,-115.1050,7.0000,9743989
3.2600,32.4290,-115.0840,7.0000,9744005
3.0300,32.4180,-115.0780,7.0000,9744041
3.0100,32.4240,-115.0990,7.0000,9744097
3.4400,32.3880,-115.0400,7.0000,9744101
3.4100,32.3970,-115.0280,7.0000,9744193
3.1800,32.5390,-115.0870,7.0000,9744197
3.4800,32.3800,-115.0280,7.0000,9744377
3.3200,32.3560,-115.0130,7.0000,9744393
3.1600,32.3120,-114.9950,7.0000,9744405
3.5800,32.3940,-115.0320,7.0000,9744409
3.2200,32.3740,-115.0330,7.0000,9744413
3.0300,32.3550,-115.0100,7.0000,9744417
3.4100,32.3400,-114.9900,7.0000,9744421
3.2000,32.4000,-115.0440,7.0000,9744473
3.1800,32.3060,-114.9690,7.0000,9744477
3.0800,32.4190,-115.0750,7.0000,9504422
3.2500,32.2960,-115.0370,7.1000,9744877
3.4300,32.3790,-115.0550,7.0000,9744905
3.4700,32.4130,-115.0660,7.0000,9504418
3.1500,34.4620,-116.4830,3.9000,9745753
3.1100,32.3820,-115.0700,7.0000,9747397
3.1400,32.3140,-115.0230,7.0000,9747849
3.0100,32.4040,-115.0930,7.0000,9748061
3.2900,32.4190,-115.1030,7.0000,9748381
3.4700,32.4210,-115.0800,15.0000,9749669
3.1200,36.0520,-119.7990,7.0000,12311476
3.0400,36.0440,-117.8770,3.3000,12319564
3.0900,34.3540,-118.6510,13.0000,9753481
4.1800,34.3610,-118.6570,14.2000,9753485
3.9000,34.3700,-118.6680,14.2000,9753489
3.8000,34.3650,-118.6640,14.4000,9753497
3.5900,34.3630,-118.6670,12.6000,9753949
3.0700,34.3670,-118.6610,13.1000,9753965
3.4700,34.3660,-118.6610,12.8000,9755013
3.5800,33.0470,-116.4400,16.1000,12415448
3.3800,34.1020,-116.7090,7.5000,9758113
3.6700,32.3010,-117.7040,7.0000,12447436
3.0400,32.2840,-115.2740,6.0000,12455464
3.2700,32.2600,-115.2480,7.0000,12455484
3.0100,37.3940,-117.0690,5.1000,12455556
3.1600,32.5650,-115.7750,5.6000,12456160
5.7000,32.3190,-115.3220,7.0000,12456384
3.3700,32.3250,-115.3200,7.0000,12456388
3.2400,32.3720,-115.3170,7.0000,12456400
3.1400,32.3010,-115.3130,7.0000,12456396
3.0400,32.2970,-115.3140,7.0000,12456404
3.1700,32.3180,-115.3020,7.0000,12456408
3.1200,32.2910,-115.3220,7.0000,12456420
3.1900,32.3160,-115.3190,7.0000,12456448
3.5200,32.3060,-115.3200,7.0000,12456460
4.1300,32.3040,-115.3330,7.0000,12456476
3.0500,32.3250,-115.3220,7.0000,12456480
3.0400,32.2970,-115.3230,7.0000,12456548
3.1900,32.3120,-115.3230,7.0000,12456560
3.0000,32.2630,-115.3250,7.0000,12456676
3.5900,32.2910,-115.3290,7.0000,12456696
3.1900,32.2730,-115.3110,7.0000,12456700
3.3600,32.2790,-115.3250,7.0000,12457084
3.6800,32.2860,-115.3340,7.0000,12457092
3.4200,32.2730,-115.3230,7.0000,12457484
3.1400,32.2550,-115.3280,7.0000,12457508
3.1700,32.2810,-115.3400,7.0000,12457988
3.2600,33.1410,-115.6250,7.4000,12458380
3.9700,32.3330,-115.3090,6.0000,12458384
3.0100,32.2980,-115.3240,7.0000,12458480
3.2600,32.2950,-115.3340,7.0000,12458484
3.1700,32.2990,-115.3260,7.0000,12458488
3.3200,32.3250,-115.3390,7.0000,12458580
3.0100,32.4630,-115.2680,7.0000,12458748
3.2300,36.2450,-116.8550,8.0000,12458932
3.0000,32.2850,-115.3040,7.0000,12459088
3.1900,32.3390,-115.3240,7.0000,12459580
3.0400,32.2490,-115.3260,7.0000,12467560
3.0200,32.2640,-115.3190,7.0000,9504662
3.1900,32.2350,-115.3110,7.0000,12467780
3.2300,35.4220,-116.4540,6.8000,12471776
3.1100,32.2630,-115.3250,7.0000,12471992
3.4400,32.2420,-115.3230,7.0000,12472200
3.1900,32.3000,-115.3250,7.0000,12472836
3.3500,32.2790,-115.3410,7.0000,12472908
3.0600,32.2700,-115.3350,7.0000,12473068
3.1800,37.6340,-118.8400,7.0000,12495448
3.2800,34.8450,-116.3520,7.5000,12583548
3.4300,34.5190,-116.2910,5.6000,12615428
3.0700,34.5220,-116.2930,5.6000,12619436
4.6000,33.6660,-119.3300,7.0000,12659440
3.1700,33.6670,-119.3260,7.0000,12663480
3.2100,33.8730,-117.8560,9.5000,12663484
3.4000,34.2670,-116.7740,3.0000,9772973
3.0400,32.3140,-115.3270,7.0000,9773533
3.0300,32.8120,-115.6060,16.5000,9773557
3.7400,32.2930,-115.3210,7.0000,9773629
3.0000,34.5250,-116.2910,8.8000,9773785
3.0300,33.3500,-115.7520,5.1000,9774045
3.2700,32.5060,-115.2400,7.0000,9774505
3.8400,33.1950,-116.7280,9.3000,9774569
4.3900,34.5240,-116.2950,5.6000,9775765
3.3000,32.1050,-115.4560,7.0000,9776225
3.0100,32.3440,-115.3130,7.0000,9776853
3.3000,32.2870,-115.3160,7.0000,9777393
4.1000,32.0530,-114.9570,6.0000,12883788
3.0100,35.7130,-118.0780,3.0000,12887672
3.8400,35.7100,-118.0790,3.1000,12887732
3.4200,35.7150,-118.0680,3.2000,12943648
3.2600,36.1260,-120.3450,7.0000,12947516
5.0000,36.9260,-121.8220,0.0000,13075448
3.8800,33.1580,-115.9770,12.9000,13303428
3.0100,33.9080,-119.5700,14.6000,13451432
3.9400,32.2630,-115.1330,7.0000,13656376
4.5800,36.7160,-116.2930,9.9000,13657604
3.0700,37.4780,-118.8530,9.9000,9792609
3.2000,36.4650,-121.0690,10.3000,9793181
3.2400,32.3350,-115.2170,7.0000,9795445
3.0800,32.0170,-117.1950,7.0000,9796049
3.3300,34.1030,-116.6510,10.0000,9796589
3.0000,32.9430,-115.5350,6.0000,9799665
3.7400,37.3670,-118.4280,7.0000,13672504
3.7400,34.1610,-117.4290,6.5000,13692644
3.7300,34.5710,-116.4410,3.0000,9805021
3.1000,35.8800,-120.0200,7.0000,9805181
3.1700,38.2580,-119.3910,3.8000,9808329
3.0400,34.1670,-117.4360,7.3000,9808837
3.1500,35.3120,-119.4470,14.3000,9809025
3.1300,37.1060,-117.9890,7.9000,9809057
3.7500,33.0450,-115.6100,14.2000,9817605
4.7500,33.9170,-117.7760,12.9000,9818433
3.0900,32.2830,-115.3110,6.3000,9818565
3.7300,35.8420,-120.4650,7.0000,9820021
3.5300,36.0500,-117.8770,3.3000,9820489
3.3100,34.0540,-116.3200,10.5000,13813192
3.7300,33.5030,-116.7790,16.0000,13813696
3.8400,34.8660,-116.3950,3.5000,13820088
4.3100,33.2250,-116.1130,14.6000,9826789
3.5900,32.1810,-115.3840,7.0000,9827109
3.0600,32.2060,-115.3770,7.0000,9827229
3.0000,32.2390,-115.3930,7.0000,9827357
3.5200,36.5720,-121.3420,12.9000,9827789
4.1300,35.9460,-117.3030,3.7000,9828889
3.5800,32.3710,-115.2500,7.0000,9829137
3.9900,35.9460,-117.3050,3.5000,9829213
3.7200,35.9440,-117.3050,3.1000,9829217
3.0800,34.5770,-116.2660,3.3000,9829565
3.3500,34.7090,-116.2980,3.0000,9831229
3.2800,34.7190,-116.2910,5.6000,13843616
3.2400,32.4480,-115.4190,7.0000,9848677
3.1700,32.6530,-118.0580,6.0000,9851457
3.0900,33.4820,-116.5000,14.9000,9851505
3.2100,32.6340,-118.0800,7.0000,9851749
3.5800,34.3010,-116.8840,7.1000,9852637
3.8300,33.5060,-116.5810,14.5000,9853417
4.7700,34.8030,-116.2660,4.6000,9854597
3.0700,33.5330,-116.9400,6.1000,9855477
3.2500,33.1660,-115.6420,2.4000,9856273
3.0800,34.8030,-116.2750,3.7000,13908892
3.5200,34.9240,-119.0170,12.4000,13909220
3.0600,35.9490,-117.2950,5.3000,13909360
4.2200,35.9620,-120.5680,9.4000,13909920
3.4500,35.8960,-121.0250,7.0000,13911264
3.1100,37.1000,-117.3400,1.1000,13912452
4.0800,32.1000,-115.0070,7.0000,13912892
3.3700,34.3830,-116.4650,3.1000,13913212
3.0300,34.8050,-116.2700,6.3000,13913368
3.0600,33.7850,-116.1150,2.7000,13914388
3.0800,37.4040,-117.1620,7.7000,13914536
3.2900,33.3250,-115.6990,4.0000,13914552
3.0200,33.9920,-116.8640,14.3000,13914868
3.1300,35.9740,-120.6150,15.9000,13915968
4.8400,32.2320,-115.7980,7.0000,13917260
3.9700,32.2250,-115.7950,7.0000,13917272
3.1700,33.9490,-119.1890,0.9000,13917540
3.3100,32.2300,-115.7870,7.0000,9867737
3.4800,37.5690,-118.5210,7.0000,9867773
4.2100,32.3670,-115.2020,7.0000,9869697
3.2800,37.9900,-116.9760,6.9000,9870453
3.4800,33.8850,-116.2570,10.6000,9872497
3.1700,37.5200,-118.8530,6.4000,9873153
3.1700,32.1690,-115.3370,7.1000,9874017
3.2700,36.1240,-120.1060,0.1000,9874421
3.1500,35.3150,-118.6560,2.4000,9874701
3.0300,36.2290,-120.1900,7.1000,9875085
3.4900,33.3670,-119.1310,7.0000,9875257
3.0300,35.3200,-118.6610,5.6000,9875457
3.6400,35.3190,-118.6570,3.6000,9875657
3.5900,35.3130,-118.6570,3.6000,9875665
3.7500,32.4040,-115.2600,7.0000,9879733
3.2500,36.0950,-117.9970,5.6000,9880217
3.1000,34.3000,-118.5780,2.1000,9881041
3.1200,32.2010,-115.7990,7.0000,9881269
3.0300,33.8950,-118.5510,13.6000,9881873
3.8800,35.3250,-118.6610,5.6000,9882325
4.5400,35.3180,-118.6540,5.6000,9882329
3.0500,35.3150,-118.6510,4.2000,9882545
3.0100,34.8470,-121.1760,7.1000,13930396
3.3200,32.1020,-117.5060,7.0000,13930772
3.2500,33.7450,-116.0210,11.0000,13930844
3.1700,35.3280,-118.6690,2.4000,9887057
3.3800,36.5870,-121.2100,16.4000,9887361
3.3800,34.8930,-119.3620,11.9000,13935208
3.1300,34.8950,-119.3570,13.0000,13935312
4.9900,34.3100,-116.8480,1.2000,13935988
4.0000,34.3110,-116.8470,4.4000,13935992
4.3400,34.3110,-116.8510,4.4000,13935996
3.7200,34.3100,-116.8470,5.5000,13936000
3.0900,34.3400,-116.8530,0.0000,13936004
3.1500,34.3120,-116.8500,4.8000,13936072
4.0100,34.3260,-116.8570,9.3000,13936076
3.3900,34.3100,-116.8480,5.5000,13936152
3.1500,34.3130,-116.8500,5.8000,13936168
3.0800,34.3160,-116.8560,2.2000,13936216
3.4700,34.3060,-116.8410,4.6000,13936236
4.1000,34.3240,-116.8580,4.2000,13936432
3.8700,34.3130,-116.8490,4.3000,13936596
3.1100,34.3200,-116.8510,3.4000,13936736
4.5000,34.3100,-116.8500,3.0000,13936812
3.5400,34.3130,-116.8500,3.7000,13937492
3.4400,34.3050,-116.8470,5.9000,13937600
3.3000,34.3170,-116.8420,2.4000,13937696
3.0200,34.3070,-116.8320,3.6000,13938172
3.2700,34.3120,-116.8520,6.2000,13938228
3.2200,33.4450,-116.4360,13.1000,13938592
3.0300,34.3140,-116.8510,5.2000,13938688
4.6100,34.3160,-116.8440,2.7000,13938812
3.6300,34.3310,-116.8570,3.3000,13939456
4.0400,34.3040,-116.8430,4.6000,13939856
3.0200,32.1860,-115.7870,7.0000,13940064
3.1600,32.2020,-115.8010,7.0000,13941688
3.0100,34.3260,-116.8620,1.9000,13941840
3.2300,33.1990,-115.5800,3.7000,13942084
3.0400,34.6980,-116.3030,5.6000,13942864
4.3000,37.6240,-118.8880,9.0000,13944196
3.2600,37.6020,-118.8890,7.0000,13944352
3.0400,37.5730,-118.9150,6.0000,13944376
4.6400,34.3590,-116.1330,3.9000,13945908
3.4000,34.3670,-116.1320,3.3000,13945912
3.5900,34.3060,-116.8430,3.6000,13947424
3.3000,37.5990,-118.5760,7.0000,13948332
3.1200,37.5650,-118.8230,7.0000,13948532
3.4700,36.6630,-117.1860,9.7000,13948988
3.1400,33.2700,-117.8950,10.0000,13949584
3.0400,36.0240,-120.6740,3.0000,13951900
3.1700,37.3880,-117.1150,7.0000,13953268
3.2800,34.3100,-116.8510,5.8000,9906629
3.1200,36.6030,-121.2910,6.7000,9906977
3.2700,33.1840,-115.6020,3.3000,9907305
3.1400,33.8980,-118.2180,14.0000,9907437
3.1700,33.7950,-116.0880,8.6000,9909097
3.5100,36.5640,-120.7390,7.0000,9909533
3.3300,33.0150,-118.9280,6.0000,13958784
3.1500,32.3340,-117.8620,6.0000,13959492
3.3400,33.1160,-116.0740,12.8000,13959680
3.1100,32.2340,-115.8090,6.0000,13961740
3.8700,33.7490,-116.0230,8.2000,9915709
3.6300,35.8380,-118.1090,10.7000,9915909
3.1100,33.1810,-115.6050,3.0000,9916341
3.7800,36.7240,-121.3050,7.1000,13965956
3.0400,35.2080,-118.1170,5.0000,13966128
3.5400,32.9480,-115.5540,15.8000,13966244
3.1100,32.9430,-115.5530,15.2000,13966288
4.1700,32.9490,-115.5500,16.0000,13966396
3.7600,32.9620,-115.5440,16.7000,13966672
3.5000,36.9910,-120.1590,12.5000,13967196
3.3200,38.2650,-117.8250,0.1000,9919673
3.5600,38.2430,-117.9280,2.8000,9919721
3.2800,36.9320,-120.1310,6.0000,9919785
3.2300,38.0410,-117.5820,6.5000,13968372
3.1600,32.8690,-118.4960,6.0000,13970128
3.5700,32.9520,-115.5540,17.0000,13970876
3.3900,32.9570,-115.5490,15.8000,9520294
